#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	3089583	3089741	+	EPJJIE_006710	6.0	6.1		
contig_1	3089708	3090097	+	EPJJIE_006711	14.4	4.8		
contig_1	3090240	3090428	+	EPJJIE_006712	7.0	5.8		
contig_1	3090563	3091048	+	EPJJIE_006713	18.3	5.4	PF12771.13|SusD-like_2, PF14322.12|SusD-like_3	PFAM:PF12771.13, PFAM:PF14322.12
contig_1	3091163	3091645	+	EPJJIE_006714	18.4	8.7		
contig_1	3091665	3092141	+	EPJJIE_006715	18.5	7.7	PF07980.17|SusD_RagB	PFAM:PF07980.17
contig_1	3092226	3092405	+	EPJJIE_006716	6.5	5.0		
contig_1	3092595	3092876	+	EPJJIE_006717	10.3	8.8		
contig_1	3093242	3093448	+	EPJJIE_006718	7.4	9.7		
contig_1	3093896	3094417	-	EPJJIE_006719	20.2	5.2		
contig_1	3094574	3094771	-	EPJJIE_006720	7.5	5.5	PF10410.14|DnaB_bind	PFAM:PF10410.14
contig_1	3094771	3095049	-	EPJJIE_006721	10.2	9.0	PF13662.12|Toprim_4	PFAM:PF13662.12
contig_1	3095049	3095288	-	EPJJIE_006722	9.0	9.1	PF08275.17|DNAG_N	PFAM:PF08275.17
contig_1	3095332	3095808	-	EPJJIE_006723	18.2	9.2	PF01807.25|Zn_ribbon_DnaG, PF08275.17|DNAG_N	PFAM:PF01807.25, PFAM:PF08275.17
contig_1	3095950	3096174	+	EPJJIE_006724	8.6	9.7		
contig_1	3096227	3096553	-	EPJJIE_006725	13.0	9.9		
contig_1	3096669	3096929	-	EPJJIE_006726	9.7	6.7		
contig_1	3096958	3097419	-	EPJJIE_006727	17.4	6.1	PF02153.23|PDH_N	PFAM:PF02153.23
contig_1	3097515	3098276	-	EPJJIE_006728	28.7	8.4	PF00793.26|DAHP_synth_1, PF01817.26|CM_2	PFAM:PF00793.26, PFAM:PF01817.26
contig_1	3098367	3098495	-	EPJJIE_006729	4.6	4.3		
contig_1	3098441	3099415	-	EPJJIE_006730	36.9	9.5	PF00155.27|Aminotran_1_2	PFAM:PF00155.27
contig_1	3099406	3099699	-	EPJJIE_006731	11.0	9.9		
contig_1	3099706	3100413	-	EPJJIE_006732	26.8	7.7		
contig_1	3100388	3100564	-	EPJJIE_006733	6.6	4.8		
contig_1	3100823	3101584	+	EPJJIE_006734	29.2	7.6	PF00392.27|GntR, PF07729.17|FCD	PFAM:PF00392.27, PFAM:PF07729.17
contig_1	3101574	3101681	+	EPJJIE_006735	4.1	4.6		
contig_1	3101969	3102463	+	EPJJIE_006736	18.1	6.1	PF00701.28|DHDPS	PFAM:PF00701.28
contig_1	3102456	3102713	+	EPJJIE_006737	9.3	6.7	PF00701.28|DHDPS	PFAM:PF00701.28
contig_1	3102766	3102879	+	EPJJIE_006738	4.2	4.9		
contig_1	3102970	3103479	+	EPJJIE_006739	18.4	9.0	PF13620.12|CarboxypepD_reg, PF13715.12|CarbopepD_reg_2	PFAM:PF13620.12, PFAM:PF13715.12
contig_1	3103559	3104122	+	EPJJIE_006740	20.8	6.1		
contig_1	3104067	3104492	+	EPJJIE_006741	15.6	7.9		
contig_1	3104623	3105372	+	EPJJIE_006742	27.8	6.4	PF00593.30|TonB_dep_Rec_b-barrel	PFAM:PF00593.30
contig_1	3105369	3105533	+	EPJJIE_006743	6.0	9.3		
contig_1	3105534	3105752	+	EPJJIE_006744	8.0	8.1		
contig_1	3105745	3106083	+	EPJJIE_006745	12.7	9.3		
contig_1	3106148	3106276	+	EPJJIE_006746	4.8	4.2		
contig_1	3106439	3106666	+	EPJJIE_006747	8.5	6.8		
contig_1	3106743	3107075	+	EPJJIE_006748	12.2	5.4		
contig_1	3107140	3107364	+	EPJJIE_006749	8.3	9.7		
contig_1	3107361	3107555	+	EPJJIE_006750	7.3	4.7	PF07980.17|SusD_RagB	PFAM:PF07980.17
contig_1	3107578	3107811	+	EPJJIE_006751	9.0	4.6		
contig_1	3107831	3108133	+	EPJJIE_006752	11.1	9.6		
contig_1	3108130	3108507	+	EPJJIE_006753	13.8	7.8	PF02012.26|BNR	PFAM:PF02012.26
contig_1	3108540	3108929	+	EPJJIE_006754	14.5	5.7		
contig_1	3108953	3109261	+	EPJJIE_006755	11.2	9.5		
contig_1	3109282	3109680	+	EPJJIE_006756	14.6	9.3		
contig_1	3109664	3109882	+	EPJJIE_006757	8.1	7.9		
contig_1	3109825	3110103	+	EPJJIE_006758	10.3	6.5	PF13859.12|BNR_3	PFAM:PF13859.12
contig_1	3110042	3110281	+	EPJJIE_006759	9.0	9.4		
contig_1	3110247	3110486	+	EPJJIE_006760	8.9	6.8		
contig_1	3110610	3110939	+	EPJJIE_006761	12.5	9.8		
contig_1	3110891	3111253	+	EPJJIE_006762	13.5	9.2		
contig_1	3111272	3111718	+	EPJJIE_006763	15.9	6.1		
contig_1	3111724	3111849	+	EPJJIE_006764	4.4	5.5		
contig_1	3111919	3112215	-	EPJJIE_006765	11.0	4.7	PF00515.34|TPR_1, PF07719.23|TPR_2, PF13181.12|TPR_8, PF13414.12|TPR_11, PF13428.12|TPR_14, PF13431.12|TPR_17, PF13432.12|TPR_16, PF14559.12|TPR_19	PFAM:PF00515.34, PFAM:PF07719.23, PFAM:PF13181.12, PFAM:PF13414.12, PFAM:PF13428.12, PFAM:PF13431.12, PFAM:PF13432.12, PFAM:PF14559.12
contig_1	3112263	3112763	-	EPJJIE_006766	18.9	6.5	PF00515.34|TPR_1, PF07719.23|TPR_2, PF12895.13|ANAPC3, PF13414.12|TPR_11, PF13428.12|TPR_14, PF13431.12|TPR_17, PF14559.12|TPR_19	PFAM:PF00515.34, PFAM:PF07719.23, PFAM:PF12895.13, PFAM:PF13414.12, PFAM:PF13428.12, PFAM:PF13431.12, PFAM:PF14559.12
contig_1	3113037	3113579	-	EPJJIE_006767	21.1	9.5	PF16124.10|RecQ_Zn_bind	PFAM:PF16124.10
contig_1	3113533	3113790	-	EPJJIE_006768	10.2	5.6		
contig_1	3113796	3114200	-	EPJJIE_006769	15.4	10.8	PF00271.37|Helicase_C	PFAM:PF00271.37
contig_1	3114309	3114584	-	EPJJIE_006770	10.5	5.7	PF00270.35|DEAD	PFAM:PF00270.35
contig_1	3114599	3114847	-	EPJJIE_006771	9.1	6.1	PF00270.35|DEAD	PFAM:PF00270.35
contig_1	3114844	3116232	-	EPJJIE_006772	51.5	5.3	PF01368.27|DHH, PF02272.25|DHHA1, PF17768.7|RecJ_OB	PFAM:PF01368.27, PFAM:PF02272.25, PFAM:PF17768.7
contig_1	3116171	3116404	-	EPJJIE_006773	9.1	5.2	PF01368.27|DHH	PFAM:PF01368.27
contig_1	3116377	3116562	-	EPJJIE_006774	7.1	9.5		
contig_1	3116652	3116801	+	EPJJIE_006775	6.1	9.2		
contig_1	3116752	3117150	+	EPJJIE_006776	15.3	5.8		
contig_1	3117350	3117514	+	EPJJIE_006777	6.3	6.5		
contig_1	3117635	3117868	-	EPJJIE_006778	8.6	10.1		
contig_1	3117983	3118129	-	EPJJIE_006779	5.3	5.0		
contig_1	3118086	3118319	-	EPJJIE_006780	8.4	7.9		
contig_1	3118375	3118491	-	EPJJIE_006781	4.3	4.6		
contig_1	3118631	3118876	-	EPJJIE_006782	9.1	5.2		
contig_1	3118845	3118979	-	EPJJIE_006783	5.6	10.7		
contig_1	3120177	3120605	+	EPJJIE_006785	16.2	9.2		
contig_1	3121247	3121465	+	EPJJIE_006787	8.2	5.0		
contig_1	3121654	3121869	+	EPJJIE_006788	8.3	9.5		
contig_1	3121876	3122100	+	EPJJIE_006789	8.5	5.0		
contig_1	3122200	3122382	+	EPJJIE_006790	6.9	7.9		
contig_1	3122398	3122514	+	EPJJIE_006791	4.1	4.9		
contig_1	3122703	3122978	+	EPJJIE_006792	10.0	4.9		
contig_1	3123365	3123787	+	EPJJIE_006793	16.3	5.4		
contig_1	3124016	3124228	+	EPJJIE_006794	8.1	8.0		
contig_1	3124314	3124652	+	EPJJIE_006795	12.9	9.4		
contig_1	3124636	3124998	+	EPJJIE_006796	14.3	9.4		
contig_1	3124989	3125192	+	EPJJIE_006797	7.3	9.8		
contig_1	3125369	3125704	+	EPJJIE_006798	13.1	7.6		
contig_1	3125838	3126044	+	EPJJIE_006799	8.4	9.2		
contig_1	3126840	3127085	+	EPJJIE_006800	9.6	4.9		
contig_1	3127599	3128003	+	EPJJIE_006801	16.0	9.4		
contig_1	3128076	3128345	+	EPJJIE_006802	9.7	8.5	PF00132.30|Hexapep, PF14602.12|Hexapep_2	PFAM:PF00132.30, PFAM:PF14602.12
contig_1	3128417	3128707	+	EPJJIE_006803	11.4	10.1		
contig_1	3129391	3129606	+	EPJJIE_006804	8.4	5.3		
contig_1	3129590	3129871	+	EPJJIE_006805	11.0	9.0		
contig_1	3130335	3130589	+	EPJJIE_006806	10.0	6.1		
contig_1	3131469	3131732	+	EPJJIE_006807	10.0	9.0		
contig_1	3131939	3132085	+	EPJJIE_006808	5.8	4.3		
contig_1	3132257	3132520	+	EPJJIE_006809	10.0	4.4	PF00535.33|Glycos_transf_2	PFAM:PF00535.33
contig_1	3132730	3132987	+	EPJJIE_006810	10.4	10.3		
contig_1	3133008	3133238	+	EPJJIE_006811	8.8	6.7		
contig_1	3133264	3133746	+	EPJJIE_006812	17.6	8.1	PF16363.11|GDP_Man_Dehyd	PFAM:PF16363.11
contig_1	3133740	3133904	+	EPJJIE_006813	6.4	10.0		
contig_1	3134979	3135143	+	EPJJIE_006815	5.8	4.7		
contig_1	3135156	3135545	+	EPJJIE_006816	15.1	8.9		
contig_1	3135728	3135919	+	EPJJIE_006817	7.1	8.9		
contig_1	3135903	3136205	+	EPJJIE_006818	10.4	5.7		
contig_1	3136697	3136972	+	EPJJIE_006819	10.0	4.1		
contig_1	3137069	3137392	+	EPJJIE_006820	11.7	4.3		
contig_1	3137364	3137564	+	EPJJIE_006821	7.7	9.1		
contig_1	3137530	3138012	+	EPJJIE_006822	18.1	8.5		
contig_1	3138019	3138129	+	EPJJIE_006823	3.8	6.1		
contig_1	3138104	3138310	+	EPJJIE_006824	7.4	4.1		
contig_1	3138374	3138814	+	EPJJIE_006825	17.5	9.7	PF16130.10|DUF4842	PFAM:PF16130.10
contig_1	3138985	3139170	-	EPJJIE_006826	7.3	6.9	PF20791.3|Acyl-ACP_TE_C	PFAM:PF20791.3
contig_1	3139405	3139812	+	EPJJIE_006827	14.9	5.5		
contig_1	3139935	3140378	+	EPJJIE_006828	16.2	9.7		
contig_1	3140354	3140524	+	EPJJIE_006829	6.3	4.3		
contig_1	3140649	3140972	+	EPJJIE_006830	11.8	4.9		
contig_1	3140972	3141265	+	EPJJIE_006831	10.6	6.9		
contig_1	3141252	3141413	+	EPJJIE_006832	5.8	5.5		
contig_1	3141368	3141598	+	EPJJIE_006833	9.0	6.1	PF00571.33|CBS	PFAM:PF00571.33
contig_1	3141642	3142067	+	EPJJIE_006834	16.2	6.7	PF00551.24|Formyl_trans_N	PFAM:PF00551.24
contig_1	3142028	3142216	+	EPJJIE_006835	7.2	5.2		
contig_1	3142237	3142485	+	EPJJIE_006836	9.3	6.6	PF02911.23|Formyl_trans_C	PFAM:PF02911.23
contig_1	3142866	3143060	+	EPJJIE_006837	7.3	6.7	PF00834.25|Ribul_P_3_epim	PFAM:PF00834.25
contig_1	3143057	3143257	+	EPJJIE_006838	7.4	6.2	PF00834.25|Ribul_P_3_epim	PFAM:PF00834.25
contig_1	3143556	3143774	+	EPJJIE_006839	8.5	8.6		
contig_1	3143728	3143925	+	EPJJIE_006840	7.4	9.1		
contig_1	3143931	3144050	+	EPJJIE_006841	4.6	6.1		
contig_1	3144062	3144301	+	EPJJIE_006842	9.2	5.6		
contig_1	3144420	3144716	-	EPJJIE_006843	11.4	10.4		
contig_1	3144905	3145609	+	EPJJIE_006844	26.9	9.3		
contig_1	3145603	3145755	+	EPJJIE_006845	5.5	6.8		
contig_1	3145727	3146104	+	EPJJIE_006846	14.4	5.7	PF01368.27|DHH	PFAM:PF01368.27
contig_1	3146121	3146666	+	EPJJIE_006847	20.6	7.6	PF02272.25|DHHA1	PFAM:PF02272.25
contig_1	3146838	3146999	+	EPJJIE_006848	6.3	9.1		
contig_1	3147162	3147485	+	EPJJIE_006849	12.2	6.9		
contig_1	3147527	3148048	+	EPJJIE_006850	18.8	6.3	PF02878.22|PGM_PMM_I	PFAM:PF02878.22
contig_1	3148030	3148149	+	EPJJIE_006851	4.3	4.3		
contig_1	3148092	3148919	+	EPJJIE_006852	30.4	5.7	PF00408.26|PGM_PMM_IV, PF02879.22|PGM_PMM_II, PF02880.22|PGM_PMM_III	PFAM:PF00408.26, PFAM:PF02879.22, PFAM:PF02880.22
contig_1	3149166	3149435	+	EPJJIE_006853	10.2	8.6		
contig_1	3149564	3150478	+	EPJJIE_006854	34.7	6.2	PF00703.27|Glyco_hydro_2, PF02836.23|Glyco_hydro_2_C	PFAM:PF00703.27, PFAM:PF02836.23
contig_1	3150762	3151118	+	EPJJIE_006855	13.6	6.9		
contig_1	3151105	3151383	+	EPJJIE_006856	10.3	4.5		
contig_1	3151386	3151736	+	EPJJIE_006857	13.6	5.3		
contig_1	3151733	3151864	+	EPJJIE_006858	5.0	10.3		
contig_1	3152283	3152606	+	EPJJIE_006859	12.7	7.7	PF01301.25|Glyco_hydro_35, PF02449.21|Glyco_hydro_42	PFAM:PF01301.25, PFAM:PF02449.21
contig_1	3152603	3152782	+	EPJJIE_006860	6.5	5.2	PF01301.25|Glyco_hydro_35	PFAM:PF01301.25
contig_1	3152779	3153108	+	EPJJIE_006861	12.8	8.4	PF01301.25|Glyco_hydro_35	PFAM:PF01301.25
contig_1	3153184	3153696	+	EPJJIE_006862	19.5	5.5	PF21317.3|BetaGal_ABD_1	PFAM:PF21317.3
contig_1	3153716	3153895	+	EPJJIE_006863	6.8	10.4	PF21467.3|BetaGal_gal-bd	PFAM:PF21467.3
contig_1	3154071	3154469	+	EPJJIE_006864	15.1	7.7	PF00754.31|F5_F8_type_C	PFAM:PF00754.31
contig_1	3154707	3155462	+	EPJJIE_006865	27.4	5.2	PF16288.11|DUF4934, PF17170.10|DUF5128	PFAM:PF16288.11, PFAM:PF17170.10
contig_1	3155407	3155883	+	EPJJIE_006866	18.1	6.1		
contig_1	3156016	3156669	-	EPJJIE_006867	24.2	7.6	PF18128.7|HydF_dimer, PF18133.7|HydF_tetramer	PFAM:PF18128.7, PFAM:PF18133.7
contig_1	3156653	3157201	-	EPJJIE_006868	19.8	5.5	PF00071.28|Ras, PF00350.29|Dynamin_N, PF02421.24|FeoB_N, PF03193.22|RsgA_GTPase	PFAM:PF00071.28, PFAM:PF00350.29, PFAM:PF02421.24, PFAM:PF03193.22
contig_1	3157198	3157641	-	EPJJIE_006869	16.4	5.5	PF06968.18|BATS	PFAM:PF06968.18
contig_1	3157638	3157901	-	EPJJIE_006870	9.6	5.1	PF06968.18|BATS	PFAM:PF06968.18
contig_1	3157880	3158203	-	EPJJIE_006871	12.3	7.8		
contig_1	3158365	3158619	-	EPJJIE_006872	9.7	5.2		
contig_1	3158632	3158844	-	EPJJIE_006873	7.6	4.9		
contig_1	3158870	3159547	-	EPJJIE_006874	26.4	8.3	PF04055.27|Radical_SAM	PFAM:PF04055.27
contig_1	3159647	3160021	-	EPJJIE_006875	13.5	6.8	PF02906.19|Fe_hyd_lg_C	PFAM:PF02906.19
contig_1	3160071	3161114	-	EPJJIE_006876	39.1	8.4	PF00037.32|Fer4, PF02906.19|Fe_hyd_lg_C, PF12797.12|Fer4_2, PF12837.12|Fer4_6, PF12838.12|Fer4_7, PF13237.11|Fer4_10, PF13247.11|Fer4_11, PF13484.11|Fer4_16, PF14697.11|Fer4_21	PFAM:PF00037.32, PFAM:PF02906.19, PFAM:PF12797.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13237.11, PFAM:PF13247.11, PFAM:PF13484.11, PFAM:PF14697.11
contig_1	3161202	3161525	-	EPJJIE_006877	12.3	8.4	PF04397.21|LytTR	PFAM:PF04397.21
contig_1	3161583	3161966	-	EPJJIE_006878	14.4	5.3	PF00072.30|Response_reg	PFAM:PF00072.30
contig_1	3161963	3162496	-	EPJJIE_006879	20.5	5.0	PF06580.19|His_kinase	PFAM:PF06580.19
contig_1	3162505	3162783	-	EPJJIE_006880	10.8	6.4		
contig_1	3162753	3163037	-	EPJJIE_006881	10.9	9.2		
contig_1	3163066	3163254	-	EPJJIE_006882	6.9	10.4		
contig_1	3163251	3163496	-	EPJJIE_006883	8.9	6.2		
contig_1	3163438	3163956	-	EPJJIE_006884	18.9	9.2	PF16576.10|HlyD_D23	PFAM:PF16576.10
contig_1	3163977	3164348	-	EPJJIE_006885	14.1	6.8		
contig_1	3164381	3164731	-	EPJJIE_006886	13.3	6.3		
contig_1	3164809	3164925	-	EPJJIE_006887	4.5	9.9		
contig_1	3165217	3165753	-	EPJJIE_006888	19.3	10.1		
contig_1	3165750	3166064	-	EPJJIE_006889	11.5	5.1		
contig_1	3166100	3166771	-	EPJJIE_006890	24.8	5.2		
contig_1	3166974	3167180	-	EPJJIE_006891	7.3	5.1		
contig_1	3168515	3169048	+	EPJJIE_006893	19.4	6.2	PF17678.7|Glyco_hydro_92N	PFAM:PF17678.7
contig_1	3169086	3169409	+	EPJJIE_006894	12.5	9.8	PF17678.7|Glyco_hydro_92N	PFAM:PF17678.7
contig_1	3169399	3169689	+	EPJJIE_006895	11.1	5.4	PF07971.18|Glyco_hydro_92	PFAM:PF07971.18
contig_1	3169658	3170347	+	EPJJIE_006896	25.6	9.5	PF07971.18|Glyco_hydro_92	PFAM:PF07971.18
contig_1	3170344	3170478	+	EPJJIE_006897	5.4	9.5	PF07971.18|Glyco_hydro_92	PFAM:PF07971.18
contig_1	3170507	3170929	+	EPJJIE_006898	16.2	9.5	PF07971.18|Glyco_hydro_92	PFAM:PF07971.18
contig_1	3171543	3171926	-	EPJJIE_006900	14.7	5.7		
contig_1	3172100	3172414	-	EPJJIE_006901	12.0	7.9		
contig_1	3172987	3173325	-	EPJJIE_006902	13.0	6.2		
contig_1	3173403	3173498	+	EPJJIE_006903	3.3	9.6		
contig_1	3173485	3174333	+	EPJJIE_006904	32.6	5.3	PF09640.15|DUF2027	PFAM:PF09640.15
contig_1	3174296	3174451	+	EPJJIE_006905	5.9	9.7	PF01713.27|Smr	PFAM:PF01713.27
contig_1	3174562	3174816	+	EPJJIE_006906	9.8	8.9		
contig_1	3175130	3175276	+	EPJJIE_006907	5.6	6.7		
contig_1	3176337	3176483	+	EPJJIE_006909	5.5	6.7		
contig_1	3176455	3176643	+	EPJJIE_006910	7.1	6.1		
contig_1	3177059	3177457	+	EPJJIE_006911	15.6	8.5		
contig_1	3177802	3178164	-	EPJJIE_006912	13.4	8.4		
contig_1	3178500	3178910	-	EPJJIE_006913	14.7	8.8		
contig_1	3179583	3179864	-	EPJJIE_006915	11.0	4.4		
contig_1	3180037	3180246	+	EPJJIE_006916	7.7	9.4		
contig_1	3180166	3180387	-	EPJJIE_006917	8.3	9.2		
contig_1	3180384	3181529	-	EPJJIE_006918	43.7	9.8	PF00593.30|TonB_dep_Rec_b-barrel	PFAM:PF00593.30
contig_1	3181574	3181780	-	EPJJIE_006919	8.0	9.9		
contig_1	3181731	3182357	-	EPJJIE_006920	23.6	8.9	PF07715.20|Plug	PFAM:PF07715.20
contig_1	3182357	3182581	-	EPJJIE_006921	8.4	5.1		
contig_1	3182658	3183020	-	EPJJIE_006922	14.3	9.8		
contig_1	3183074	3183313	-	EPJJIE_006923	9.0	5.5	PF16344.10|FecR_C	PFAM:PF16344.10
contig_1	3183422	3183949	-	EPJJIE_006924	20.5	10.3		
contig_1	3183970	3184398	-	EPJJIE_006925	16.5	10.1		
contig_1	3184524	3185084	-	EPJJIE_006926	22.1	10.1		
contig_1	3185097	3185606	-	EPJJIE_006927	19.6	5.1	PF06969.22|HemN_C	PFAM:PF06969.22
contig_1	3185611	3186183	-	EPJJIE_006928	22.2	5.6	PF04055.27|Radical_SAM	PFAM:PF04055.27
contig_1	3186432	3186851	+	EPJJIE_006929	16.2	9.4		
contig_1	3186866	3187039	-	EPJJIE_006930	7.0	9.6		
contig_1	3187172	3187381	+	EPJJIE_006931	7.1	4.6		
contig_1	3187388	3187684	+	EPJJIE_006932	11.6	9.3		
contig_1	3187953	3188360	+	EPJJIE_006933	15.6	8.4		
contig_1	3188364	3188555	+	EPJJIE_006934	7.3	9.8		
contig_1	3188506	3188859	+	EPJJIE_006935	13.7	6.2		
contig_1	3189135	3189392	+	EPJJIE_006936	9.9	9.0		
contig_1	3189340	3189525	+	EPJJIE_006937	6.8	5.0	PF00009.33|GTP_EFTU	PFAM:PF00009.33
contig_1	3189534	3189776	+	EPJJIE_006938	9.3	8.6		
contig_1	3189740	3189856	+	EPJJIE_006939	4.3	5.7		
contig_1	3189849	3190637	+	EPJJIE_006940	29.8	9.2	PF03144.31|GTP_EFTU_D2, PF14492.12|EFG_III, PF22042.2|EF-G_D2	PFAM:PF03144.31, PFAM:PF14492.12, PFAM:PF22042.2
contig_1	3190585	3191244	+	EPJJIE_006941	24.3	6.3	PF00679.30|EFG_C, PF03764.24|EFG_IV	PFAM:PF00679.30, PFAM:PF03764.24
contig_1	3191725	3192132	+	EPJJIE_006942	15.7	7.9		
contig_1	3192177	3192305	+	EPJJIE_006943	5.0	9.5		
contig_1	3192403	3193014	+	EPJJIE_006944	23.6	9.8	PF00512.31|HisKA	PFAM:PF00512.31
contig_1	3193044	3193175	+	EPJJIE_006945	4.9	9.8		
contig_1	3194597	3194797	-	EPJJIE_006948	7.8	10.4		
contig_1	3194959	3195150	+	EPJJIE_006949	7.3	5.3	PF01250.22|Ribosomal_S6	PFAM:PF01250.22
contig_1	3195182	3195583	+	EPJJIE_006950	15.8	10.7		
contig_1	3195595	3195954	+	EPJJIE_006951	12.9	9.4	PF01281.25|Ribosomal_L9_N, PF03948.19|Ribosomal_L9_C	PFAM:PF01281.25, PFAM:PF03948.19
contig_1	3196277	3196474	-	EPJJIE_006952	6.3	4.1		
contig_1	3196716	3196982	-	EPJJIE_006953	9.9	4.7		
contig_1	3197035	3197259	-	EPJJIE_006954	8.2	9.3		
contig_1	3197299	3197442	-	EPJJIE_006955	5.3	5.1		
contig_1	3197481	3197666	-	EPJJIE_006956	6.8	6.5		
contig_1	3197612	3198271	-	EPJJIE_006957	24.8	6.7		
contig_1	3198453	3199340	+	EPJJIE_006958	33.1	8.9	PF04055.27|Radical_SAM	PFAM:PF04055.27
contig_1	3199346	3199786	+	EPJJIE_006959	16.2	5.1		
contig_1	3199830	3200489	+	EPJJIE_006960	25.6	8.7		
contig_1	3200434	3200685	+	EPJJIE_006961	10.3	9.0		
contig_1	3200678	3201343	+	EPJJIE_006962	25.1	5.1	PF00535.33|Glycos_transf_2, PF13641.12|Glyco_tranf_2_3	PFAM:PF00535.33, PFAM:PF13641.12
contig_1	3201331	3201648	+	EPJJIE_006963	12.3	10.1		
contig_1	3202330	3202563	+	EPJJIE_006965	8.9	10.1		
contig_1	3202803	3203177	-	EPJJIE_006966	14.5	8.3	PF08534.16|Redoxin, PF13905.12|Thioredoxin_8	PFAM:PF08534.16, PFAM:PF13905.12
contig_1	3203195	3203659	-	EPJJIE_006967	18.0	9.0		
contig_1	3203905	3204240	+	EPJJIE_006968	12.7	8.7		
contig_1	3204248	3205369	-	EPJJIE_006969	42.9	8.0	PF02152.23|FolB	PFAM:PF02152.23
contig_1	3205359	3205664	-	EPJJIE_006970	11.5	8.7	PF01757.29|Acyl_transf_3	PFAM:PF01757.29
contig_1	3205675	3205884	-	EPJJIE_006971	8.2	9.6		
contig_1	3205832	3206890	-	EPJJIE_006972	41.9	5.7	PF02446.23|Glyco_hydro_77	PFAM:PF02446.23
contig_1	3206887	3207522	-	EPJJIE_006973	24.9	9.4	PF02446.23|Glyco_hydro_77	PFAM:PF02446.23
contig_1	3207485	3208309	-	EPJJIE_006974	31.6	8.9	PF02446.23|Glyco_hydro_77	PFAM:PF02446.23
contig_1	3208716	3209963	-	EPJJIE_006975	47.7	8.8		
contig_1	3209993	3210670	-	EPJJIE_006976	25.5	5.0		
contig_1	3210667	3211008	-	EPJJIE_006977	12.2	6.3		
contig_1	3211005	3211355	-	EPJJIE_006978	13.7	8.5	PF00317.26|Ribonuc_red_lgN	PFAM:PF00317.26
contig_1	3211626	3211871	+	EPJJIE_006979	9.3	6.5		
contig_1	3211880	3212248	+	EPJJIE_006980	13.8	4.6	PF00881.29|Nitroreductase	PFAM:PF00881.29
contig_1	3212518	3213273	-	EPJJIE_006981	29.1	9.0	PF00308.24|Bac_DnaA	PFAM:PF00308.24
contig_1	3213481	3213828	-	EPJJIE_006982	13.3	5.4	PF11638.13|DnaA_N	PFAM:PF11638.13
contig_1	3214160	3214342	-	EPJJIE_006983	7.0	9.2		
contig_1	3214366	3214659	-	EPJJIE_006984	10.7	8.0		
contig_1	3214607	3215059	-	EPJJIE_006985	16.6	8.7	PF02470.25|MlaD	PFAM:PF02470.25
contig_1	3215080	3215283	-	EPJJIE_006986	8.0	9.8		
contig_1	3215414	3215692	-	EPJJIE_006987	10.4	5.1	PF01520.23|Amidase_3	PFAM:PF01520.23
contig_1	3215997	3216383	-	EPJJIE_006988	14.6	9.6	PF01520.23|Amidase_3	PFAM:PF01520.23
contig_1	3216490	3216699	+	EPJJIE_006989	8.3	8.7		
contig_1	3216710	3216988	+	EPJJIE_006990	9.9	8.5		
contig_1	3217122	3217337	+	EPJJIE_006991	8.0	9.9		
contig_1	3217443	3217832	+	EPJJIE_006992	15.4	5.4	PF13508.13|Acetyltransf_7	PFAM:PF13508.13
contig_1	3218193	3218420	+	EPJJIE_006993	9.2	9.6		
contig_1	3218683	3218979	+	EPJJIE_006994	11.0	6.0		
contig_1	3219032	3219442	-	EPJJIE_006995	15.7	8.6		
contig_1	3219539	3219706	-	EPJJIE_006996	6.2	4.8		
contig_1	3219718	3219915	-	EPJJIE_006997	7.6	4.9		
contig_1	3219982	3220593	-	EPJJIE_006998	22.6	5.2	PF13650.11|Asp_protease_2, PF13975.11|gag-asp_proteas	PFAM:PF13650.11, PFAM:PF13975.11
contig_1	3220751	3221083	-	EPJJIE_006999	12.8	4.9		
contig_1	3221329	3221469	-	EPJJIE_007000	5.1	8.1		
contig_1	3221748	3222149	-	EPJJIE_007001	15.0	7.9	PF13287.12|Fn3_assoc, PF13290.12|CHB_HEX_C_1	PFAM:PF13287.12, PFAM:PF13290.12
contig_1	3222238	3222525	-	EPJJIE_007002	11.0	6.6	PF00728.28|Glyco_hydro_20	PFAM:PF00728.28
contig_1	3222646	3222927	-	EPJJIE_007003	10.4	4.8	PF00728.28|Glyco_hydro_20	PFAM:PF00728.28
contig_1	3222914	3223381	-	EPJJIE_007004	17.7	6.4	PF00728.28|Glyco_hydro_20, PF02838.20|Glyco_hydro_20b	PFAM:PF00728.28, PFAM:PF02838.20
contig_1	3223420	3223632	-	EPJJIE_007005	7.6	9.1		
contig_1	3224096	3224221	+	EPJJIE_007006	4.8	6.7		
contig_1	3224218	3224634	+	EPJJIE_007007	15.8	7.7		
contig_1	3224724	3225023	+	EPJJIE_007008	11.0	9.8		
contig_1	3225027	3225122	+	EPJJIE_007009	3.4	4.8		
contig_1	3225119	3225964	+	EPJJIE_007010	31.6	9.1	PF19838.5|LptD_2	PFAM:PF19838.5
contig_1	3225957	3226364	+	EPJJIE_007011	16.1	9.7	PF19838.5|LptD_2	PFAM:PF19838.5
