locus_tag	ftype	length_bp	gene	EC_number	COG	product
GAPDIIBD_06820	gene	186				
GAPDIIBD_06820	CDS	186				hypothetical protein
GAPDIIBD_06821	gene	408	tsaC			
GAPDIIBD_06821	CDS	408	tsaC	2.7.7.87		Threonylcarbamoyl-AMP synthase
GAPDIIBD_06822	gene	444	clcB			
GAPDIIBD_06822	CDS	444	clcB			Voltage-gated ClC-type chloride channel ClcB
GAPDIIBD_06823	gene	171				
GAPDIIBD_06823	CDS	171				hypothetical protein
GAPDIIBD_06824	gene	324				
GAPDIIBD_06824	CDS	324				hypothetical protein
GAPDIIBD_06825	gene	294				
GAPDIIBD_06825	CDS	294				hypothetical protein
GAPDIIBD_06826	gene	162				
GAPDIIBD_06826	CDS	162				hypothetical protein
GAPDIIBD_06827	gene	231				
GAPDIIBD_06827	CDS	231				hypothetical protein
GAPDIIBD_06828	gene	426	fmt_1			
GAPDIIBD_06828	CDS	426	fmt_1	2.1.2.9		Methionyl-tRNA formyltransferase
GAPDIIBD_06829	gene	189	fmt_2			
GAPDIIBD_06829	CDS	189	fmt_2	2.1.2.9		Methionyl-tRNA formyltransferase
GAPDIIBD_06830	gene	249	fmt_3			
GAPDIIBD_06830	CDS	249	fmt_3	2.1.2.9		Methionyl-tRNA formyltransferase
GAPDIIBD_06831	gene	195	rpe_1			
GAPDIIBD_06831	CDS	195	rpe_1	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
GAPDIIBD_06832	gene	201	rpe_2			
GAPDIIBD_06832	CDS	201	rpe_2	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
GAPDIIBD_06833	gene	219				
GAPDIIBD_06833	CDS	219				hypothetical protein
GAPDIIBD_06834	gene	198				
GAPDIIBD_06834	CDS	198				hypothetical protein
GAPDIIBD_06835	gene	120				
GAPDIIBD_06835	CDS	120				hypothetical protein
GAPDIIBD_06836	gene	240				
GAPDIIBD_06836	CDS	240				hypothetical protein
GAPDIIBD_06837	gene	297				
GAPDIIBD_06837	CDS	297				hypothetical protein
GAPDIIBD_06838	gene	705				
GAPDIIBD_06838	CDS	705				hypothetical protein
GAPDIIBD_06839	gene	153				
GAPDIIBD_06839	CDS	153				hypothetical protein
GAPDIIBD_06840	gene	378				
GAPDIIBD_06840	CDS	378				hypothetical protein
GAPDIIBD_06841	gene	546	nrnA			
GAPDIIBD_06841	CDS	546	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
GAPDIIBD_06842	gene	162				
GAPDIIBD_06842	CDS	162				hypothetical protein
GAPDIIBD_06843	gene	324				
GAPDIIBD_06843	CDS	324				hypothetical protein
GAPDIIBD_06844	gene	522				
GAPDIIBD_06844	CDS	522				hypothetical protein
GAPDIIBD_06845	gene	120				
GAPDIIBD_06845	CDS	120				hypothetical protein
GAPDIIBD_06846	gene	828	algC			
GAPDIIBD_06846	CDS	828	algC	5.4.2.2		Phosphomannomutase/phosphoglucomutase
GAPDIIBD_06847	gene	270				
GAPDIIBD_06847	CDS	270				hypothetical protein
GAPDIIBD_06848	gene	915	lacZ_21			
GAPDIIBD_06848	CDS	915	lacZ_21	3.2.1.23	COG3250	Beta-galactosidase
GAPDIIBD_06849	gene	357				
GAPDIIBD_06849	CDS	357				hypothetical protein
GAPDIIBD_06850	gene	279				
GAPDIIBD_06850	CDS	279				hypothetical protein
GAPDIIBD_06851	gene	351				
GAPDIIBD_06851	CDS	351				hypothetical protein
GAPDIIBD_06852	gene	132				
GAPDIIBD_06852	CDS	132				hypothetical protein
GAPDIIBD_06853	gene	324	bga_3			
GAPDIIBD_06853	CDS	324	bga_3	3.2.1.23		Beta-galactosidase
GAPDIIBD_06854	gene	180	bga_4			
GAPDIIBD_06854	CDS	180	bga_4	3.2.1.23		Beta-galactosidase
GAPDIIBD_06855	gene	330				
GAPDIIBD_06855	CDS	330				hypothetical protein
GAPDIIBD_06856	gene	513	bga_5			
GAPDIIBD_06856	CDS	513	bga_5	3.2.1.23		Beta-galactosidase
GAPDIIBD_06857	gene	180				
GAPDIIBD_06857	CDS	180				hypothetical protein
GAPDIIBD_06858	gene	399				
GAPDIIBD_06858	CDS	399				hypothetical protein
GAPDIIBD_06859	gene	756				
GAPDIIBD_06859	CDS	756				hypothetical protein
GAPDIIBD_06860	gene	477				
GAPDIIBD_06860	CDS	477				hypothetical protein
GAPDIIBD_06861	gene	654				
GAPDIIBD_06861	CDS	654				hypothetical protein
GAPDIIBD_06862	gene	549	mnmE_1			
GAPDIIBD_06862	CDS	549	mnmE_1	3.6.5.-	COG0486	tRNA modification GTPase MnmE
GAPDIIBD_06863	gene	444				
GAPDIIBD_06863	CDS	444				hypothetical protein
GAPDIIBD_06864	gene	264				
GAPDIIBD_06864	CDS	264				hypothetical protein
GAPDIIBD_06865	gene	324				
GAPDIIBD_06865	CDS	324				hypothetical protein
GAPDIIBD_06866	gene	255				
GAPDIIBD_06866	CDS	255				hypothetical protein
GAPDIIBD_06867	gene	213				
GAPDIIBD_06867	CDS	213				hypothetical protein
GAPDIIBD_06868	gene	678				
GAPDIIBD_06868	CDS	678		1.8.-.-	COG0502	[FeFe] hydrogenase maturase subunit HydE
GAPDIIBD_06869	gene	375				
GAPDIIBD_06869	CDS	375				hypothetical protein
GAPDIIBD_06870	gene	1044	rsxB			
GAPDIIBD_06870	CDS	1044	rsxB	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
GAPDIIBD_06871	gene	324				
GAPDIIBD_06871	CDS	324				hypothetical protein
GAPDIIBD_06872	gene	384	lytR_1			
GAPDIIBD_06872	CDS	384	lytR_1		COG3279	Transcriptional regulatory protein LytR
GAPDIIBD_06873	gene	534	lytS			
GAPDIIBD_06873	CDS	534	lytS	2.7.13.3	COG3275	Sensor histidine kinase/phosphatase LytS
GAPDIIBD_06874	gene	279				
GAPDIIBD_06874	CDS	279				hypothetical protein
GAPDIIBD_06875	gene	285				
GAPDIIBD_06875	CDS	285				hypothetical protein
GAPDIIBD_06876	gene	189				
GAPDIIBD_06876	CDS	189				hypothetical protein
GAPDIIBD_06877	gene	246				
GAPDIIBD_06877	CDS	246				hypothetical protein
GAPDIIBD_06878	gene	519				
GAPDIIBD_06878	CDS	519				hypothetical protein
GAPDIIBD_06879	gene	372				
GAPDIIBD_06879	CDS	372				hypothetical protein
GAPDIIBD_06880	gene	351				
GAPDIIBD_06880	CDS	351				hypothetical protein
GAPDIIBD_06881	gene	117				
GAPDIIBD_06881	CDS	117				hypothetical protein
GAPDIIBD_06882	gene	537	cnrA_1			
GAPDIIBD_06882	CDS	537	cnrA_1			Nickel and cobalt resistance protein CnrA
GAPDIIBD_06883	gene	315	czcA_1			
GAPDIIBD_06883	CDS	315	czcA_1			Cobalt-zinc-cadmium resistance protein CzcA
GAPDIIBD_06884	gene	672	czcA_2			
GAPDIIBD_06884	CDS	672	czcA_2			Cobalt-zinc-cadmium resistance protein CzcA
GAPDIIBD_06885	gene	207	czcA_3			
GAPDIIBD_06885	CDS	207	czcA_3			Cobalt-zinc-cadmium resistance protein CzcA
GAPDIIBD_06886	gene	1086	czcA_4			
GAPDIIBD_06886	CDS	1086	czcA_4			Cobalt-zinc-cadmium resistance protein CzcA
GAPDIIBD_06887	gene	534				
GAPDIIBD_06887	CDS	534				hypothetical protein
GAPDIIBD_06888	gene	324				
GAPDIIBD_06888	CDS	324				hypothetical protein
GAPDIIBD_06889	gene	291				
GAPDIIBD_06889	CDS	291				hypothetical protein
GAPDIIBD_06890	gene	690				
GAPDIIBD_06890	CDS	690				hypothetical protein
GAPDIIBD_06891	gene	135				
GAPDIIBD_06891	CDS	135				hypothetical protein
GAPDIIBD_06892	gene	423				
GAPDIIBD_06892	CDS	423				hypothetical protein
GAPDIIBD_06893	gene	483	bsaA			
GAPDIIBD_06893	CDS	483	bsaA			Glutathione peroxidase BsaA
GAPDIIBD_06894	gene	384				
GAPDIIBD_06894	CDS	384				hypothetical protein
GAPDIIBD_06895	gene	315	queA_3			
GAPDIIBD_06895	CDS	315	queA_3	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
GAPDIIBD_06896	gene	339	queA_4			
GAPDIIBD_06896	CDS	339	queA_4	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
GAPDIIBD_06897	gene	96				
GAPDIIBD_06897	CDS	96				hypothetical protein
GAPDIIBD_06898	gene	849				
GAPDIIBD_06898	CDS	849				hypothetical protein
GAPDIIBD_06899	gene	156				
GAPDIIBD_06899	CDS	156				hypothetical protein
GAPDIIBD_06900	gene	255				
GAPDIIBD_06900	CDS	255				hypothetical protein
GAPDIIBD_06901	gene	147				
GAPDIIBD_06901	CDS	147				hypothetical protein
GAPDIIBD_06902	gene	324				
GAPDIIBD_06902	CDS	324				hypothetical protein
GAPDIIBD_06903	gene	147				
GAPDIIBD_06903	CDS	147				hypothetical protein
GAPDIIBD_06904	gene	189				
GAPDIIBD_06904	CDS	189				hypothetical protein
GAPDIIBD_06905	gene	399				
GAPDIIBD_06905	CDS	399				hypothetical protein
GAPDIIBD_06906	gene	363				
GAPDIIBD_06906	CDS	363				hypothetical protein
GAPDIIBD_06907	gene	411				
GAPDIIBD_06907	CDS	411				hypothetical protein
GAPDIIBD_06908	gene	291				
GAPDIIBD_06908	CDS	291				hypothetical protein
GAPDIIBD_06909	gene	282				
GAPDIIBD_06909	CDS	282				hypothetical protein
GAPDIIBD_06910	gene	210				
GAPDIIBD_06910	CDS	210				hypothetical protein
GAPDIIBD_06911	gene	222				
GAPDIIBD_06911	CDS	222				hypothetical protein
GAPDIIBD_06912	gene	1146				
GAPDIIBD_06912	CDS	1146				hypothetical protein
GAPDIIBD_06913	gene	207				
GAPDIIBD_06913	CDS	207				hypothetical protein
GAPDIIBD_06914	gene	627				
GAPDIIBD_06914	CDS	627				hypothetical protein
GAPDIIBD_06915	gene	225				
GAPDIIBD_06915	CDS	225				hypothetical protein
GAPDIIBD_06916	gene	363				
GAPDIIBD_06916	CDS	363				hypothetical protein
GAPDIIBD_06917	gene	240				
GAPDIIBD_06917	CDS	240				hypothetical protein
GAPDIIBD_06918	gene	528				
GAPDIIBD_06918	CDS	528				hypothetical protein
GAPDIIBD_06919	gene	429				
GAPDIIBD_06919	CDS	429				hypothetical protein
GAPDIIBD_06920	gene	561				
GAPDIIBD_06920	CDS	561				hypothetical protein
GAPDIIBD_06921	gene	510	hemW_1			
GAPDIIBD_06921	CDS	510	hemW_1		COG0635	Heme chaperone HemW
GAPDIIBD_06922	gene	573	hemW_2			
GAPDIIBD_06922	CDS	573	hemW_2		COG0635	Heme chaperone HemW
GAPDIIBD_06923	gene	420				
GAPDIIBD_06923	CDS	420				hypothetical protein
GAPDIIBD_06924	gene	174				
GAPDIIBD_06924	CDS	174				hypothetical protein
GAPDIIBD_06925	gene	210				
GAPDIIBD_06925	CDS	210				hypothetical protein
GAPDIIBD_06926	gene	297				
GAPDIIBD_06926	CDS	297				hypothetical protein
GAPDIIBD_06927	gene	408				
GAPDIIBD_06927	CDS	408				hypothetical protein
GAPDIIBD_06928	gene	192				
GAPDIIBD_06928	CDS	192				hypothetical protein
GAPDIIBD_06929	gene	354				
GAPDIIBD_06929	CDS	354				hypothetical protein
GAPDIIBD_06930	gene	258				
GAPDIIBD_06930	CDS	258				hypothetical protein
GAPDIIBD_06931	gene	186				
GAPDIIBD_06931	CDS	186				hypothetical protein
GAPDIIBD_06932	gene	243				
GAPDIIBD_06932	CDS	243				hypothetical protein
GAPDIIBD_06933	gene	117				
GAPDIIBD_06933	CDS	117				hypothetical protein
GAPDIIBD_06934	gene	789	fusA_3			
GAPDIIBD_06934	CDS	789	fusA_3		COG0480	Elongation factor G
GAPDIIBD_06935	gene	660	fusA_4			
GAPDIIBD_06935	CDS	660	fusA_4		COG0480	Elongation factor G
GAPDIIBD_06936	gene	408				
GAPDIIBD_06936	CDS	408				hypothetical protein
GAPDIIBD_06937	gene	129				
GAPDIIBD_06937	CDS	129				hypothetical protein
GAPDIIBD_06938	gene	612	phoR			
GAPDIIBD_06938	CDS	612	phoR	2.7.13.3	COG5002	Alkaline phosphatase synthesis sensor protein PhoR
GAPDIIBD_06939	gene	132				
GAPDIIBD_06939	CDS	132				hypothetical protein
GAPDIIBD_06940	gene	798	mprA			
GAPDIIBD_06940	CDS	798	mprA		COG0745	Response regulator MprA
GAPDIIBD_06941	gene	177				
GAPDIIBD_06941	CDS	177				hypothetical protein
GAPDIIBD_06942	gene	201				
GAPDIIBD_06942	CDS	201				hypothetical protein
GAPDIIBD_06943	gene	192	rpsF			
GAPDIIBD_06943	CDS	192	rpsF		COG0360	Small ribosomal subunit protein bS6
GAPDIIBD_06944	gene	402	rpsR			
GAPDIIBD_06944	CDS	402	rpsR			Small ribosomal subunit protein bS18
GAPDIIBD_06945	gene	360	rplI			
GAPDIIBD_06945	CDS	360	rplI			Large ribosomal subunit protein bL9
GAPDIIBD_06946	gene	198				
GAPDIIBD_06946	CDS	198				hypothetical protein
GAPDIIBD_06947	gene	267				
GAPDIIBD_06947	CDS	267				hypothetical protein
GAPDIIBD_06948	gene	225				
GAPDIIBD_06948	CDS	225				hypothetical protein
GAPDIIBD_06949	gene	144				
GAPDIIBD_06949	CDS	144				hypothetical protein
GAPDIIBD_06950	gene	186				
GAPDIIBD_06950	CDS	186				hypothetical protein
GAPDIIBD_06951	gene	660	caiC			
GAPDIIBD_06951	CDS	660	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
GAPDIIBD_06952	gene	888	mtaB_1			
GAPDIIBD_06952	CDS	888	mtaB_1	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
GAPDIIBD_06953	gene	441	mtaB_2			
GAPDIIBD_06953	CDS	441	mtaB_2	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
GAPDIIBD_06954	gene	660				
GAPDIIBD_06954	CDS	660				hypothetical protein
GAPDIIBD_06955	gene	252				
GAPDIIBD_06955	CDS	252				hypothetical protein
GAPDIIBD_06956	gene	666	wbbL			
GAPDIIBD_06956	CDS	666	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
GAPDIIBD_06957	gene	318				
GAPDIIBD_06957	CDS	318				hypothetical protein
GAPDIIBD_06958	gene	519	mgsA_1			
GAPDIIBD_06958	CDS	519	mgsA_1	4.2.3.3	COG1803	Methylglyoxal synthase
GAPDIIBD_06959	gene	234				
GAPDIIBD_06959	CDS	234				hypothetical protein
GAPDIIBD_06960	gene	375				
GAPDIIBD_06960	CDS	375				hypothetical protein
GAPDIIBD_06961	gene	465				
GAPDIIBD_06961	CDS	465				hypothetical protein
GAPDIIBD_06962	gene	336				
GAPDIIBD_06962	CDS	336				hypothetical protein
GAPDIIBD_06963	gene	1122				
GAPDIIBD_06963	CDS	1122				hypothetical protein
GAPDIIBD_06964	gene	306				
GAPDIIBD_06964	CDS	306				hypothetical protein
GAPDIIBD_06965	gene	210				
GAPDIIBD_06965	CDS	210				hypothetical protein
GAPDIIBD_06966	gene	1059				
GAPDIIBD_06966	CDS	1059				hypothetical protein
GAPDIIBD_06967	gene	636	malQ			
GAPDIIBD_06967	CDS	636	malQ	2.4.1.25		4-alpha-glucanotransferase
GAPDIIBD_06968	gene	825				
GAPDIIBD_06968	CDS	825				hypothetical protein
GAPDIIBD_06969	gene	1248				
GAPDIIBD_06969	CDS	1248				hypothetical protein
GAPDIIBD_06970	gene	678	nrdZ			
GAPDIIBD_06970	CDS	678	nrdZ	1.17.4.1		Vitamin B12-dependent ribonucleoside-diphosphate reductase
GAPDIIBD_06971	gene	342				
GAPDIIBD_06971	CDS	342				hypothetical protein
GAPDIIBD_06972	gene	351				
GAPDIIBD_06972	CDS	351				hypothetical protein
GAPDIIBD_06973	gene	246				
GAPDIIBD_06973	CDS	246				hypothetical protein
GAPDIIBD_06974	gene	369	nfsA			
GAPDIIBD_06974	CDS	369	nfsA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
GAPDIIBD_06975	gene	756	dnaA			
GAPDIIBD_06975	CDS	756	dnaA	3.6.4.-	COG0593	Chromosomal replication initiator protein DnaA
GAPDIIBD_06976	gene	348				
GAPDIIBD_06976	CDS	348				hypothetical protein
GAPDIIBD_06977	gene	183				
GAPDIIBD_06977	CDS	183				hypothetical protein
GAPDIIBD_06978	gene	294				
GAPDIIBD_06978	CDS	294				hypothetical protein
GAPDIIBD_06979	gene	453				
GAPDIIBD_06979	CDS	453				hypothetical protein
GAPDIIBD_06980	gene	204				
GAPDIIBD_06980	CDS	204				hypothetical protein
GAPDIIBD_06981	gene	279				
GAPDIIBD_06981	CDS	279				hypothetical protein
GAPDIIBD_06982	gene	387				
GAPDIIBD_06982	CDS	387				hypothetical protein
GAPDIIBD_06983	gene	210				
GAPDIIBD_06983	CDS	210				hypothetical protein
GAPDIIBD_06984	gene	279				
GAPDIIBD_06984	CDS	279				hypothetical protein
GAPDIIBD_06985	gene	216				
GAPDIIBD_06985	CDS	216				hypothetical protein
GAPDIIBD_06986	gene	390				
GAPDIIBD_06986	CDS	390				hypothetical protein
GAPDIIBD_06987	gene	228				
GAPDIIBD_06987	CDS	228				hypothetical protein
GAPDIIBD_06988	gene	297				
GAPDIIBD_06988	CDS	297				hypothetical protein
GAPDIIBD_06989	gene	411				
GAPDIIBD_06989	CDS	411				hypothetical protein
GAPDIIBD_06990	gene	168				
GAPDIIBD_06990	CDS	168				hypothetical protein
GAPDIIBD_06991	gene	198				
GAPDIIBD_06991	CDS	198				hypothetical protein
GAPDIIBD_06992	gene	612				
GAPDIIBD_06992	CDS	612				hypothetical protein
GAPDIIBD_06993	gene	333				
GAPDIIBD_06993	CDS	333				hypothetical protein
GAPDIIBD_06994	gene	141				
GAPDIIBD_06994	CDS	141				hypothetical protein
GAPDIIBD_06995	gene	402				
GAPDIIBD_06995	CDS	402				hypothetical protein
GAPDIIBD_06996	gene	288				
GAPDIIBD_06996	CDS	288				hypothetical protein
GAPDIIBD_06997	gene	282				
GAPDIIBD_06997	CDS	282				hypothetical protein
GAPDIIBD_06998	gene	468				
GAPDIIBD_06998	CDS	468		3.2.1.52	COG3525	Beta-hexosaminidase
GAPDIIBD_06999	gene	213				
GAPDIIBD_06999	CDS	213				hypothetical protein
GAPDIIBD_07000	gene	126				
GAPDIIBD_07000	CDS	126				hypothetical protein
GAPDIIBD_07001	gene	417				
GAPDIIBD_07001	CDS	417				hypothetical protein
GAPDIIBD_07002	gene	300				
GAPDIIBD_07002	CDS	300				hypothetical protein
GAPDIIBD_07003	gene	96				
GAPDIIBD_07003	CDS	96				hypothetical protein
GAPDIIBD_07004	gene	846	lptD			
GAPDIIBD_07004	CDS	846	lptD			LPS-assembly protein LptD
GAPDIIBD_07005	gene	408				
GAPDIIBD_07005	CDS	408				hypothetical protein
GAPDIIBD_07006	gene	372				
GAPDIIBD_07006	CDS	372				hypothetical protein
GAPDIIBD_07007	gene	672				
GAPDIIBD_07007	CDS	672				hypothetical protein
GAPDIIBD_07008	gene	690	ung			
GAPDIIBD_07008	CDS	690	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
GAPDIIBD_07009	gene	252				
GAPDIIBD_07009	CDS	252				hypothetical protein
GAPDIIBD_07010	gene	591	asnA			
GAPDIIBD_07010	CDS	591	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
GAPDIIBD_07011	gene	73				
GAPDIIBD_07011	tRNA	73				tRNA-Arg(ccg)
GAPDIIBD_07012	gene	711	hxpA			
GAPDIIBD_07012	CDS	711	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
GAPDIIBD_07013	gene	162				
GAPDIIBD_07013	CDS	162				hypothetical protein
GAPDIIBD_07014	gene	384				
GAPDIIBD_07014	CDS	384				hypothetical protein
GAPDIIBD_07015	gene	762	pgi_1			
GAPDIIBD_07015	CDS	762	pgi_1	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
GAPDIIBD_07016	gene	378	pgi_2			
GAPDIIBD_07016	CDS	378	pgi_2	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
GAPDIIBD_07017	gene	180				
GAPDIIBD_07017	CDS	180				hypothetical protein
GAPDIIBD_07018	gene	324	gpsA_1			
GAPDIIBD_07018	CDS	324	gpsA_1	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
GAPDIIBD_07019	gene	285	gpsA_2			
GAPDIIBD_07019	CDS	285	gpsA_2	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
GAPDIIBD_07020	gene	885	lysS_1			
GAPDIIBD_07020	CDS	885	lysS_1	6.1.1.6		Lysine--tRNA ligase
GAPDIIBD_07021	gene	549	lysS_2			
GAPDIIBD_07021	CDS	549	lysS_2	6.1.1.6		Lysine--tRNA ligase
GAPDIIBD_07022	gene	333	lysS_3			
GAPDIIBD_07022	CDS	333	lysS_3	6.1.1.6		Lysine--tRNA ligase
GAPDIIBD_07023	gene	177				
GAPDIIBD_07023	CDS	177				hypothetical protein
GAPDIIBD_07024	gene	174				
GAPDIIBD_07024	CDS	174				hypothetical protein
GAPDIIBD_07025	gene	225				
GAPDIIBD_07025	CDS	225				hypothetical protein
GAPDIIBD_07026	gene	648				
GAPDIIBD_07026	CDS	648				hypothetical protein
GAPDIIBD_07027	gene	261				
GAPDIIBD_07027	CDS	261				hypothetical protein
GAPDIIBD_07028	gene	171				
GAPDIIBD_07028	CDS	171				hypothetical protein
GAPDIIBD_07029	gene	264				
GAPDIIBD_07029	CDS	264				hypothetical protein
GAPDIIBD_07030	gene	213				
GAPDIIBD_07030	CDS	213				hypothetical protein
GAPDIIBD_07031	gene	300				
GAPDIIBD_07031	CDS	300				hypothetical protein
GAPDIIBD_07032	gene	840				
GAPDIIBD_07032	CDS	840				hypothetical protein
GAPDIIBD_07033	gene	171				
GAPDIIBD_07033	CDS	171				hypothetical protein
GAPDIIBD_07034	gene	351				
GAPDIIBD_07034	CDS	351				hypothetical protein
GAPDIIBD_07035	gene	237				
GAPDIIBD_07035	CDS	237				hypothetical protein
GAPDIIBD_07036	gene	558				
GAPDIIBD_07036	CDS	558				hypothetical protein
GAPDIIBD_07037	gene	330				
GAPDIIBD_07037	CDS	330				hypothetical protein
GAPDIIBD_07038	gene	1062				
GAPDIIBD_07038	CDS	1062				hypothetical protein
GAPDIIBD_07039	gene	216				
GAPDIIBD_07039	CDS	216				hypothetical protein
GAPDIIBD_07040	gene	333				
GAPDIIBD_07040	CDS	333				hypothetical protein
GAPDIIBD_07041	gene	156	yidE_4			
GAPDIIBD_07041	CDS	156	yidE_4			Putative transport protein YidE
GAPDIIBD_07042	gene	318	yidE_5			
GAPDIIBD_07042	CDS	318	yidE_5			Putative transport protein YidE
GAPDIIBD_07043	gene	165	yidE_6			
GAPDIIBD_07043	CDS	165	yidE_6			Putative transport protein YidE
GAPDIIBD_07044	gene	240	yidE_7			
GAPDIIBD_07044	CDS	240	yidE_7			Putative transport protein YidE
GAPDIIBD_07045	gene	798	yidE_8			
GAPDIIBD_07045	CDS	798	yidE_8			Putative transport protein YidE
GAPDIIBD_07046	gene	852	bhbA_1			
GAPDIIBD_07046	CDS	852	bhbA_1	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
GAPDIIBD_07047	gene	576	bhbA_2			
GAPDIIBD_07047	CDS	576	bhbA_2	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
GAPDIIBD_07048	gene	477				
GAPDIIBD_07048	CDS	477				hypothetical protein
GAPDIIBD_07049	gene	432	scpA			
GAPDIIBD_07049	CDS	432	scpA	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
GAPDIIBD_07050	gene	315	mutB_1			
GAPDIIBD_07050	CDS	315	mutB_1	5.4.99.2		Methylmalonyl-CoA mutase large subunit
GAPDIIBD_07051	gene	1194	mutB_2			
GAPDIIBD_07051	CDS	1194	mutB_2	5.4.99.2		Methylmalonyl-CoA mutase large subunit
GAPDIIBD_07052	gene	96				
GAPDIIBD_07052	CDS	96				hypothetical protein
GAPDIIBD_07053	gene	168				
GAPDIIBD_07053	CDS	168				hypothetical protein
GAPDIIBD_07054	gene	174				
GAPDIIBD_07054	CDS	174				hypothetical protein
GAPDIIBD_07055	gene	468				
GAPDIIBD_07055	CDS	468				hypothetical protein
GAPDIIBD_07056	gene	108				
GAPDIIBD_07056	CDS	108				hypothetical protein
GAPDIIBD_07057	gene	315	topB_13			
GAPDIIBD_07057	CDS	315	topB_13	5.6.2.1		DNA topoisomerase 3
GAPDIIBD_07058	gene	336	topB_14			
GAPDIIBD_07058	CDS	336	topB_14	5.6.2.1		DNA topoisomerase 3
GAPDIIBD_07059	gene	189	topB_15			
GAPDIIBD_07059	CDS	189	topB_15	5.6.2.1		DNA topoisomerase 3
GAPDIIBD_07060	gene	249	topB_16			
GAPDIIBD_07060	CDS	249	topB_16	5.6.2.1	COG0550	DNA topoisomerase 3
GAPDIIBD_07061	gene	480	topB_17			
GAPDIIBD_07061	CDS	480	topB_17	5.6.2.1		DNA topoisomerase 3
GAPDIIBD_07062	gene	207				
GAPDIIBD_07062	CDS	207				hypothetical protein
GAPDIIBD_07063	gene	408				
GAPDIIBD_07063	CDS	408				hypothetical protein
GAPDIIBD_07064	gene	150				
GAPDIIBD_07064	CDS	150				hypothetical protein
GAPDIIBD_07065	gene	120				
GAPDIIBD_07065	CDS	120				hypothetical protein
GAPDIIBD_07066	gene	768				
GAPDIIBD_07066	CDS	768				hypothetical protein
GAPDIIBD_07067	gene	540				
GAPDIIBD_07067	CDS	540				hypothetical protein
GAPDIIBD_07068	gene	261				
GAPDIIBD_07068	CDS	261				hypothetical protein
GAPDIIBD_07069	gene	285				
GAPDIIBD_07069	CDS	285				hypothetical protein
GAPDIIBD_07070	gene	582	iolA			
GAPDIIBD_07070	CDS	582	iolA	1.2.1.27		Malonate-semialdehyde dehydrogenase
GAPDIIBD_07071	gene	564	rocA			
GAPDIIBD_07071	CDS	564	rocA	1.2.1.88		1-pyrroline-5-carboxylate dehydrogenase
GAPDIIBD_07072	gene	324				
GAPDIIBD_07072	CDS	324				hypothetical protein
GAPDIIBD_07073	gene	195				
GAPDIIBD_07073	CDS	195				hypothetical protein
GAPDIIBD_07074	gene	555	pva			
GAPDIIBD_07074	CDS	555	pva	3.5.1.11	COG3049	Penicillin V acylase
GAPDIIBD_07075	gene	273				
GAPDIIBD_07075	CDS	273				hypothetical protein
GAPDIIBD_07076	gene	438	tpdA			
GAPDIIBD_07076	CDS	438	tpdA	3.4.13.23		Cysteinylglycine-S-conjugate dipeptidase
GAPDIIBD_07077	gene	492	dapE_2			
GAPDIIBD_07077	CDS	492	dapE_2	3.5.1.18		Succinyl-diaminopimelate desuccinylase
GAPDIIBD_07078	gene	162	aroC_1			
GAPDIIBD_07078	CDS	162	aroC_1	4.2.3.5		Chorismate synthase
GAPDIIBD_07079	gene	246	aroC_2			
GAPDIIBD_07079	CDS	246	aroC_2	4.2.3.5		Chorismate synthase
GAPDIIBD_07080	gene	624	aroC_3			
GAPDIIBD_07080	CDS	624	aroC_3	4.2.3.5		Chorismate synthase
GAPDIIBD_07081	gene	201				
